country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Austria,AT,2020-30,50-64yr,153,1962524,15.8978947518604,TESSy COVID-19
Austria,AT,2020-31,50-64yr,131,1962524,14.4711606074626,TESSy COVID-19
Austria,AT,2020-32,50-64yr,127,1962524,13.1463360448076,TESSy COVID-19
Austria,AT,2020-33,50-64yr,152,1962524,14.2163866531059,TESSy COVID-19
Austria,AT,2020-34,50-64yr,211,1962524,18.4965890862991,TESSy COVID-19
Austria,AT,2020-35,50-64yr,285,1962524,25.2735762721883,TESSy COVID-19
Austria,AT,2020-36,50-64yr,385,1962524,34.1397098838027,TESSy COVID-19
Austria,AT,2020-37,50-64yr,645,1962524,52.4834345974877,TESSy COVID-19
Austria,AT,2020-38,50-64yr,828,1962524,75.0564069534946,TESSy COVID-19
Austria,AT,2020-39,50-64yr,815,1962524,83.7187214016236,TESSy COVID-19
Austria,AT,2020-40,50-64yr,1059,1962524,95.4892780929049,TESSy COVID-19
Austria,AT,2020-41,50-64yr,1480,1962524,129.374214022351,TESSy COVID-19
Austria,AT,2020-42,50-64yr,2125,1962524,183.692021091207,TESSy COVID-19
Austria,AT,2020-43,50-64yr,4010,1962524,312.607641995716,TESSy COVID-19
Austria,AT,2020-44,50-64yr,7432,1962524,583.024717149956,TESSy COVID-19
Austria,AT,2020-45,50-64yr,11007,1962524,939.555388876773,TESSy COVID-19
Austria,AT,2020-46,50-64yr,11849,1962524,1164.62270015551,TESSy COVID-19
Austria,AT,2020-47,50-64yr,9884,1962524,1107.40047000699,TESSy COVID-19
Austria,AT,2020-48,50-64yr,7376,1962524,879.479690439455,TESSy COVID-19
Austria,AT,2020-49,50-64yr,5459,1962524,654.004740833743,TESSy COVID-19
Austria,AT,2020-50,50-64yr,4545,1962524,509.751727876959,TESSy COVID-19
Austria,AT,2020-51,50-64yr,3338,1962524,401.676616438831,TESSy COVID-19
Austria,AT,2020-52,50-64yr,3182,1962524,332.225236481184,TESSy COVID-19
Austria,AT,2020-53,50-64yr,3493,1962524,340.123229066243,TESSy COVID-19
Austria,AT,2021-01,50-64yr,3461,1962524,354.339615719349,TESSy COVID-19
Austria,AT,2021-02,50-64yr,2540,1962524,305.779700018955,TESSy COVID-19
Austria,AT,2021-03,50-64yr,2346,1962524,248.965108197403,TESSy COVID-19
Austria,AT,2021-04,50-64yr,2218,1962524,232.557665536829,TESSy COVID-19
Austria,AT,2021-05,50-64yr,2127,1962524,221.398566336004,TESSy COVID-19
Austria,AT,2021-06,50-64yr,2172,1962524,219.054645955922,TESSy COVID-19
Austria,AT,2021-07,50-64yr,2439,1962524,234.952540707782,TESSy COVID-19
Austria,AT,2021-08,50-64yr,2923,1962524,273.219588652164,TESSy COVID-19
Austria,AT,2021-09,50-64yr,3312,1962524,317.70312108285,TESSy COVID-19
Austria,AT,2021-10,50-64yr,3719,1962524,358.263134616443,TESSy COVID-19
Austria,AT,2021-11,50-64yr,4355,1962524,411.408981495258,TESSy COVID-19
Austria,AT,2021-12,50-64yr,4629,1962524,457.777841188184,TESSy COVID-19
Austria,AT,2021-13,50-64yr,4463,1962524,463.28095860229,TESSy COVID-19
Austria,AT,2021-14,50-64yr,3701,1962524,415.994912673679,TESSy COVID-19
Austria,AT,2021-15,50-64yr,3309,1962524,357.193084008145,TESSy COVID-19
Austria,AT,2021-16,50-64yr,2906,1962524,316.684025265424,TESSy COVID-19
Austria,AT,2021-17,50-64yr,2380,1962524,269.347024545942,TESSy COVID-19
Austria,AT,2021-18,50-64yr,1738,1962524,209.831828808208,TESSy COVID-19
Austria,AT,2021-19,50-64yr,1064,1962524,142.775324021515,TESSy COVID-19
Austria,AT,2021-20,50-64yr,692,1962524,89.4766127700859,TESSy COVID-19
Austria,AT,2021-21,50-64yr,561,1962524,63.8463529617982,TESSy COVID-19
Austria,AT,2021-22,50-64yr,347,1962524,46.2669501111834,TESSy COVID-19
Austria,AT,2021-23,50-64yr,233,1962524,29.5537787053814,TESSy COVID-19
Austria,AT,2021-24,50-64yr,116,1962524,17.7832220141002,TESSy COVID-19
Austria,AT,2021-25,50-64yr,62,1962524,9.06995277509982,TESSy COVID-19
Austria,AT,2021-26,50-64yr,69,1962524,6.6750776041465,TESSy COVID-19
Austria,AT,2021-27,50-64yr,100,1962524,8.61135965725769,TESSy COVID-19
Austria,AT,2021-28,50-64yr,194,1962524,14.9807085161761,TESSy COVID-19
Austria,AT,2021-29,50-64yr,264,1962524,23.3372942190771,TESSy COVID-19
Austria,AT,2021-30,50-64yr,296,1962524,28.5346828879545,TESSy COVID-19
Austria,AT,2021-31,50-64yr,387,1962524,34.8021221651302,TESSy COVID-19
Austria,AT,2021-32,50-64yr,663,1962524,53.5025304149147,TESSy COVID-19
Austria,AT,2021-33,50-64yr,1014,1962524,85.4511842912494,TESSy COVID-19
Austria,AT,2021-34,50-64yr,1262,1962524,115.973104023187,TESSy COVID-19
Austria,AT,2021-35,50-64yr,1499,1962524,140.68617759579,TESSy COVID-19
Austria,AT,2021-36,50-64yr,1937,1962524,175.080661433949,TESSy COVID-19
Austria,AT,2021-37,50-64yr,1837,1962524,192.303380748465,TESSy COVID-19
Austria,AT,2021-38,50-64yr,1645,1962524,177.424581814031,TESSy COVID-19
Austria,AT,2021-39,50-64yr,1773,1962524,174.163475198265,TESSy COVID-19
Austria,AT,2021-40,50-64yr,1931,1962524,188.73654538747,TESSy COVID-19
Austria,AT,2021-41,50-64yr,2563,1962524,228.990830175835,TESSy COVID-19
Austria,AT,2021-42,50-64yr,4276,1962524,348.479814769144,TESSy COVID-19
Austria,AT,2021-43,50-64yr,6447,1962524,546.388222513457,TESSy COVID-19
Austria,AT,2021-44,50-64yr,10603,1962524,868.779184356472,TESSy COVID-19
Austria,AT,2021-45,50-64yr,14645,1962524,1286.50655991978,TESSy COVID-19
Austria,AT,2021-46,50-64yr,17405,1962524,1633.10104742668,TESSy COVID-19
Austria,AT,2021-47,50-64yr,14828,1962524,1642.42577415614,TESSy COVID-19
Austria,AT,2021-48,50-64yr,9020,1962524,1215.16985269989,TESSy COVID-19
Austria,AT,2021-49,50-64yr,5089,1962524,718.921144403839,TESSy COVID-19
Austria,AT,2021-50,50-64yr,3319,1962524,428.427881646288,TESSy COVID-19
Austria,AT,2021-51,50-64yr,2475,1962524,295.232058308586,TESSy COVID-19
Austria,AT,2021-52,50-64yr,3833,1962524,321.422820816459,TESSy COVID-19
Austria,AT,2020-01,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-02,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-03,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-04,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-05,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-06,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-07,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-08,65-79yr,,1219580,,TESSy COVID-19
Austria,AT,2020-09,65-79yr,1,1219580,,TESSy COVID-19
Austria,AT,2020-10,65-79yr,16,1219580,1.39392249790912,TESSy COVID-19
Austria,AT,2020-11,65-79yr,95,1219580,9.101493956936,TESSy COVID-19
Austria,AT,2020-12,65-79yr,402,1219580,40.7517342035783,TESSy COVID-19
Austria,AT,2020-13,65-79yr,731,1219580,92.9008347135899,TESSy COVID-19
Austria,AT,2020-14,65-79yr,429,1219580,95.1147116220338,TESSy COVID-19
Austria,AT,2020-15,65-79yr,233,1219580,54.2809819774021,TESSy COVID-19
Austria,AT,2020-16,65-79yr,110,1219580,28.1244362813428,TESSy COVID-19
Austria,AT,2020-17,65-79yr,62,1219580,14.1032158611981,TESSy COVID-19
Austria,AT,2020-18,65-79yr,38,1219580,8.19954410534774,TESSy COVID-19
Austria,AT,2020-19,65-79yr,12,1219580,4.09977205267387,TESSy COVID-19
Austria,AT,2020-20,65-79yr,17,1219580,2.37786779055085,TESSy COVID-19
Austria,AT,2020-21,65-79yr,19,1219580,2.95183587792519,TESSy COVID-19
Austria,AT,2020-22,65-79yr,9,1219580,2.29587234949737,TESSy COVID-19
Austria,AT,2020-23,65-79yr,16,1219580,2.04988602633694,TESSy COVID-19
Austria,AT,2020-24,65-79yr,15,1219580,2.5418586726578,TESSy COVID-19
Austria,AT,2020-25,65-79yr,16,1219580,2.5418586726578,TESSy COVID-19
Austria,AT,2020-26,65-79yr,13,1219580,2.37786779055085,TESSy COVID-19
Austria,AT,2020-27,65-79yr,24,1219580,3.03383131897867,TESSy COVID-19
Austria,AT,2020-28,65-79yr,37,1219580,5.00172190426212,TESSy COVID-19
Austria,AT,2020-29,65-79yr,46,1219580,6.80562160743863,TESSy COVID-19
Austria,AT,2020-30,65-79yr,69,1219580,9.4294757211499,TESSy COVID-19
Austria,AT,2020-31,65-79yr,48,1219580,9.59346660325686,TESSy COVID-19
Austria,AT,2020-32,65-79yr,28,1219580,6.23165352006429,TESSy COVID-19
Austria,AT,2020-33,65-79yr,63,1219580,7.46158513586645,TESSy COVID-19
Austria,AT,2020-34,65-79yr,60,1219580,10.0854392495777,TESSy COVID-19
Austria,AT,2020-35,65-79yr,82,1219580,11.6433526295938,TESSy COVID-19
Austria,AT,2020-36,65-79yr,102,1219580,15.0871611538399,TESSy COVID-19
Austria,AT,2020-37,65-79yr,191,1219580,24.0246642286689,TESSy COVID-19
Austria,AT,2020-38,65-79yr,256,1219580,36.6519621509044,TESSy COVID-19
Austria,AT,2020-39,65-79yr,335,1219580,48.4593056626052,TESSy COVID-19
Austria,AT,2020-40,65-79yr,348,1219580,56.0028862395251,TESSy COVID-19
Austria,AT,2020-41,65-79yr,580,1219580,76.0917692976271,TESSy COVID-19
Austria,AT,2020-42,65-79yr,877,1219580,119.467357614917,TESSy COVID-19
Austria,AT,2020-43,65-79yr,1656,1219580,207.694452188458,TESSy COVID-19
Austria,AT,2020-44,65-79yr,3031,1219580,384.312632217649,TESSy COVID-19
Austria,AT,2020-45,65-79yr,4595,1219580,625.297233473819,TESSy COVID-19
Austria,AT,2020-46,65-79yr,4952,1219580,782.810475737549,TESSy COVID-19
Austria,AT,2020-47,65-79yr,4105,1219580,742.632709621345,TESSy COVID-19
Austria,AT,2020-48,65-79yr,3044,1219580,586.18540809131,TESSy COVID-19
Austria,AT,2020-49,65-79yr,2349,1219580,442.201413601404,TESSy COVID-19
Austria,AT,2020-50,65-79yr,2089,1219580,363.895767395333,TESSy COVID-19
Austria,AT,2020-51,65-79yr,1697,1219580,310.434739828466,TESSy COVID-19
Austria,AT,2020-52,65-79yr,1422,1219580,255.743780645796,TESSy COVID-19
Austria,AT,2020-53,65-79yr,1629,1219580,250.16809065416,TESSy COVID-19
Austria,AT,2021-01,65-79yr,1568,1219580,262.139425047967,TESSy COVID-19
Austria,AT,2021-02,65-79yr,1192,1219580,226.307417307598,TESSy COVID-19
Austria,AT,2021-03,65-79yr,942,1219580,174.978271208121,TESSy COVID-19
Austria,AT,2021-04,65-79yr,933,1219580,153.74145197527,TESSy COVID-19
Austria,AT,2021-05,65-79yr,834,1219580,144.885944341495,TESSy COVID-19
Austria,AT,2021-06,65-79yr,796,1219580,133.652568917168,TESSy COVID-19
Austria,AT,2021-07,65-79yr,924,1219580,141.032158611981,TESSy COVID-19
Austria,AT,2021-08,65-79yr,1067,1219580,163.252923137474,TESSy COVID-19
Austria,AT,2021-09,65-79yr,1197,1219580,185.637678545073,TESSy COVID-19
Austria,AT,2021-10,65-79yr,1275,1219580,202.692730284196,TESSy COVID-19
Austria,AT,2021-11,65-79yr,1539,1219580,230.735171124486,TESSy COVID-19
Austria,AT,2021-12,65-79yr,1747,1219580,269.437019301727,TESSy COVID-19
Austria,AT,2021-13,65-79yr,1692,1219580,281.982321782909,TESSy COVID-19
Austria,AT,2021-14,65-79yr,1434,1219580,256.31774873317,TESSy COVID-19
Austria,AT,2021-15,65-79yr,1271,1219580,221.797668049656,TESSy COVID-19
Austria,AT,2021-16,65-79yr,1041,1219580,189.57345971564,TESSy COVID-19
Austria,AT,2021-17,65-79yr,758,1219580,147.509798455206,TESSy COVID-19
Austria,AT,2021-18,65-79yr,535,1219580,106.020105282146,TESSy COVID-19
Austria,AT,2021-19,65-79yr,324,1219580,70.4340838649371,TESSy COVID-19
Austria,AT,2021-20,65-79yr,209,1219580,43.7035700815035,TESSy COVID-19
Austria,AT,2021-21,65-79yr,127,1219580,27.5504681939684,TESSy COVID-19
Austria,AT,2021-22,65-79yr,109,1219580,19.3509240886207,TESSy COVID-19
Austria,AT,2021-23,65-79yr,59,1219580,13.7752340969842,TESSy COVID-19
Austria,AT,2021-24,65-79yr,45,1219580,8.52752586956165,TESSy COVID-19
Austria,AT,2021-25,65-79yr,20,1219580,5.32970366847603,TESSy COVID-19
Austria,AT,2021-26,65-79yr,20,1219580,3.2798176421391,TESSy COVID-19
Austria,AT,2021-27,65-79yr,26,1219580,3.77179028845996,TESSy COVID-19
Austria,AT,2021-28,65-79yr,57,1219580,6.80562160743863,TESSy COVID-19
Austria,AT,2021-29,65-79yr,54,1219580,9.101493956936,TESSy COVID-19
Austria,AT,2021-30,65-79yr,92,1219580,11.9713343938077,TESSy COVID-19
Austria,AT,2021-31,65-79yr,114,1219580,16.8910608570164,TESSy COVID-19
Austria,AT,2021-32,65-79yr,182,1219580,24.2706505518293,TESSy COVID-19
Austria,AT,2021-33,65-79yr,244,1219580,34.9300578887814,TESSy COVID-19
Austria,AT,2021-34,65-79yr,295,1219580,44.1955427278243,TESSy COVID-19
Austria,AT,2021-35,65-79yr,487,1219580,64.1204349038194,TESSy COVID-19
Austria,AT,2021-36,65-79yr,610,1219580,89.9489988356647,TESSy COVID-19
Austria,AT,2021-37,65-79yr,659,1219580,104.052214696863,TESSy COVID-19
Austria,AT,2021-38,65-79yr,606,1219580,103.724232932649,TESSy COVID-19
Austria,AT,2021-39,65-79yr,644,1219580,102.494301316847,TESSy COVID-19
Austria,AT,2021-40,65-79yr,776,1219580,116.433526295938,TESSy COVID-19
Austria,AT,2021-41,65-79yr,1136,1219580,156.775283294249,TESSy COVID-19
Austria,AT,2021-42,65-79yr,2070,1219580,262.877384017449,TESSy COVID-19
Austria,AT,2021-43,65-79yr,3043,1219580,419.24269010643,TESSy COVID-19
Austria,AT,2021-44,65-79yr,4747,1219580,638.744485806589,TESSy COVID-19
Austria,AT,2021-45,65-79yr,5847,1219580,868.65970252054,TESSy COVID-19
Austria,AT,2021-46,65-79yr,6840,1219580,1040.27616064547,TESSy COVID-19
Austria,AT,2021-47,65-79yr,5469,1219580,1009.28188392725,TESSy COVID-19
Austria,AT,2021-48,65-79yr,3154,1219580,707.046688204136,TESSy COVID-19
Austria,AT,2021-49,65-79yr,1523,1219580,383.492677807114,TESSy COVID-19
Austria,AT,2021-50,65-79yr,927,1219580,200.88883058102,TESSy COVID-19
Austria,AT,2021-51,65-79yr,705,1219580,133.816559799275,TESSy COVID-19
Austria,AT,2021-52,65-79yr,1098,1219580,147.83778021942,TESSy COVID-19
Austria,AT,2020-01,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-02,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-03,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-04,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-05,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-06,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-07,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-08,80+yr,,474047,,TESSy COVID-19
Austria,AT,2020-09,80+yr,0,474047,,TESSy COVID-19
Austria,AT,2020-10,80+yr,2,474047,0.421899094393594,TESSy COVID-19
Austria,AT,2020-11,80+yr,20,474047,4.64089003832953,TESSy COVID-19
Austria,AT,2020-12,80+yr,186,474047,43.4556067225402,TESSy COVID-19
Austria,AT,2020-13,80+yr,373,474047,117.92079688301,TESSy COVID-19
Austria,AT,2020-14,80+yr,335,474047,149.352279415332,TESSy COVID-19
Austria,AT,2020-15,80+yr,258,474047,125.093081487701,TESSy COVID-19
Austria,AT,2020-16,80+yr,154,474047,86.9112134450803,TESSy COVID-19
Austria,AT,2020-17,80+yr,73,474047,47.8855472136729,TESSy COVID-19
Austria,AT,2020-18,80+yr,44,474047,24.6810970220252,TESSy COVID-19
Austria,AT,2020-19,80+yr,36,474047,16.8759637757438,TESSy COVID-19
Austria,AT,2020-20,80+yr,8,474047,9.28178007665907,TESSy COVID-19
Austria,AT,2020-21,80+yr,12,474047,4.21899094393594,TESSy COVID-19
Austria,AT,2020-22,80+yr,5,474047,3.58614230234555,TESSy COVID-19
Austria,AT,2020-23,80+yr,9,474047,2.95329366075516,TESSy COVID-19
Austria,AT,2020-24,80+yr,14,474047,4.85183958552633,TESSy COVID-19
Austria,AT,2020-25,80+yr,13,474047,5.69563777431352,TESSy COVID-19
Austria,AT,2020-26,80+yr,6,474047,4.00804139673914,TESSy COVID-19
Austria,AT,2020-27,80+yr,12,474047,3.79709184954235,TESSy COVID-19
Austria,AT,2020-28,80+yr,17,474047,6.11753686870711,TESSy COVID-19
Austria,AT,2020-29,80+yr,23,474047,8.43798188787188,TESSy COVID-19
Austria,AT,2020-30,80+yr,29,474047,10.9693764542334,TESSy COVID-19
Austria,AT,2020-31,80+yr,17,474047,9.70367917105266,TESSy COVID-19
Austria,AT,2020-32,80+yr,17,474047,7.1722846046911,TESSy COVID-19
Austria,AT,2020-33,80+yr,23,474047,8.43798188787188,TESSy COVID-19
Austria,AT,2020-34,80+yr,12,474047,7.38323415188789,TESSy COVID-19
Austria,AT,2020-35,80+yr,31,474047,9.07083052946227,TESSy COVID-19
Austria,AT,2020-36,80+yr,19,474047,10.5474773598399,TESSy COVID-19
Austria,AT,2020-37,80+yr,101,474047,25.3139456636156,TESSy COVID-19
Austria,AT,2020-38,80+yr,118,474047,46.1979508360985,TESSy COVID-19
Austria,AT,2020-39,80+yr,148,474047,56.112579554348,TESSy COVID-19
Austria,AT,2020-40,80+yr,172,474047,67.503855102975,TESSy COVID-19
Austria,AT,2020-41,80+yr,397,474047,120.030292354978,TESSy COVID-19
Austria,AT,2020-42,80+yr,469,474047,182.682307872426,TESSy COVID-19
Austria,AT,2020-43,80+yr,1078,474047,326.338949513445,TESSy COVID-19
Austria,AT,2020-44,80+yr,1680,474047,581.798851168766,TESSy COVID-19
Austria,AT,2020-45,80+yr,2305,474047,840.633945579236,TESSy COVID-19
Austria,AT,2020-46,80+yr,2864,474047,1090.39820946024,TESSy COVID-19
Austria,AT,2020-47,80+yr,3066,474047,1250.93081487701,TESSy COVID-19
Austria,AT,2020-48,80+yr,2696,474047,1215.49129094794,TESSy COVID-19
Austria,AT,2020-49,80+yr,2458,474047,1087.23396625229,TESSy COVID-19
Austria,AT,2020-50,80+yr,1972,474047,934.506494081811,TESSy COVID-19
Austria,AT,2020-51,80+yr,1668,474047,767.856351796341,TESSy COVID-19
Austria,AT,2020-52,80+yr,1262,474047,618.082173286615,TESSy COVID-19
Austria,AT,2020-53,80+yr,1389,474047,559.227249618709,TESSy COVID-19
Austria,AT,2021-01,80+yr,1413,474047,591.080631245425,TESSy COVID-19
Austria,AT,2021-02,80+yr,1113,474047,532.858556219109,TESSy COVID-19
Austria,AT,2021-03,80+yr,922,474047,429.282328545482,TESSy COVID-19
Austria,AT,2021-04,80+yr,784,474047,359.879927517736,TESSy COVID-19
Austria,AT,2021-05,80+yr,613,474047,294.696517433925,TESSy COVID-19
Austria,AT,2021-06,80+yr,492,474047,233.099249652461,TESSy COVID-19
Austria,AT,2021-07,80+yr,539,474047,217.488983159898,TESSy COVID-19
Austria,AT,2021-08,80+yr,509,474047,221.075125462243,TESSy COVID-19
Austria,AT,2021-09,80+yr,538,474047,220.864175915046,TESSy COVID-19
Austria,AT,2021-10,80+yr,569,474047,233.521148746854,TESSy COVID-19
Austria,AT,2021-11,80+yr,645,474047,256.092750296912,TESSy COVID-19
Austria,AT,2021-12,80+yr,648,474047,272.757764525459,TESSy COVID-19
Austria,AT,2021-13,80+yr,594,474047,261.999337618422,TESSy COVID-19
Austria,AT,2021-14,80+yr,528,474047,236.685391954806,TESSy COVID-19
Austria,AT,2021-15,80+yr,417,474047,199.347322100973,TESSy COVID-19
Austria,AT,2021-16,80+yr,313,474047,153.993169453662,TESSy COVID-19
Austria,AT,2021-17,80+yr,235,474047,115.600351863845,TESSy COVID-19
Austria,AT,2021-18,80+yr,209,474047,93.6615989553778,TESSy COVID-19
Austria,AT,2021-19,80+yr,121,474047,69.613350574943,TESSy COVID-19
Austria,AT,2021-20,80+yr,85,474047,43.4556067225402,TESSy COVID-19
Austria,AT,2021-21,80+yr,78,474047,34.3847761930779,TESSy COVID-19
Austria,AT,2021-22,80+yr,47,474047,26.3686933995996,TESSy COVID-19
Austria,AT,2021-23,80+yr,37,474047,17.7197619645309,TESSy COVID-19
Austria,AT,2021-24,80+yr,23,474047,12.6569728318078,TESSy COVID-19
Austria,AT,2021-25,80+yr,21,474047,9.28178007665907,TESSy COVID-19
Austria,AT,2021-26,80+yr,9,474047,6.32848641590391,TESSy COVID-19
Austria,AT,2021-27,80+yr,14,474047,4.85183958552633,TESSy COVID-19
Austria,AT,2021-28,80+yr,17,474047,6.53943596310071,TESSy COVID-19
Austria,AT,2021-29,80+yr,29,474047,9.70367917105266,TESSy COVID-19
Austria,AT,2021-30,80+yr,30,474047,12.446023284611,TESSy COVID-19
Austria,AT,2021-31,80+yr,53,474047,17.5088124173341,TESSy COVID-19
Austria,AT,2021-32,80+yr,67,474047,25.3139456636156,TESSy COVID-19
Austria,AT,2021-33,80+yr,81,474047,31.220532985126,TESSy COVID-19
Austria,AT,2021-34,80+yr,98,474047,37.7599689482267,TESSy COVID-19
Austria,AT,2021-35,80+yr,261,474047,75.7308874436501,TESSy COVID-19
Austria,AT,2021-36,80+yr,314,474047,121.295989638158,TESSy COVID-19
Austria,AT,2021-37,80+yr,328,474047,135.429609300344,TESSy COVID-19
Austria,AT,2021-38,80+yr,309,474047,134.37486156436,TESSy COVID-19
Austria,AT,2021-39,80+yr,316,474047,131.843466997998,TESSy COVID-19
Austria,AT,2021-40,80+yr,361,474047,142.812843452232,TESSy COVID-19
Austria,AT,2021-41,80+yr,514,474047,184.580853797197,TESSy COVID-19
Austria,AT,2021-42,80+yr,797,474047,276.554856375001,TESSy COVID-19
Austria,AT,2021-43,80+yr,1170,474047,414.9377593361,TESSy COVID-19
Austria,AT,2021-44,80+yr,1615,474047,587.494488943079,TESSy COVID-19
Austria,AT,2021-45,80+yr,1833,474047,727.354038734556,TESSy COVID-19
Austria,AT,2021-46,80+yr,2168,474047,844.009138334385,TESSy COVID-19
Austria,AT,2021-47,80+yr,1770,474047,830.719316860986,TESSy COVID-19
Austria,AT,2021-48,80+yr,1171,474047,620.40261830578,TESSy COVID-19
Austria,AT,2021-49,80+yr,630,474047,379.920134501431,TESSy COVID-19
Austria,AT,2021-50,80+yr,414,474047,220.231327273456,TESSy COVID-19
Austria,AT,2021-51,80+yr,260,474047,142.179994810641,TESSy COVID-19
Austria,AT,2021-52,80+yr,330,474047,124.46023284611,TESSy COVID-19
Belgium,BE,2020-01,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-02,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-03,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-04,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-05,<15yr,0,1942114,,TESSy COVID-19
Belgium,BE,2020-06,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-07,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-08,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-09,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-10,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-11,<15yr,,1942114,,TESSy COVID-19
Belgium,BE,2020-12,<15yr,18,1942114,,TESSy COVID-19
Belgium,BE,2020-13,<15yr,26,1942114,2.26557246382035,TESSy COVID-19
Belgium,BE,2020-14,<15yr,28,1942114,2.7804752965068,TESSy COVID-19
Belgium,BE,2020-15,<15yr,26,1942114,2.7804752965068,TESSy COVID-19
Belgium,BE,2020-16,<15yr,20,1942114,2.36855303035764,TESSy COVID-19
Belgium,BE,2020-17,<15yr,19,1942114,2.00812104747713,TESSy COVID-19
Belgium,BE,2020-18,<15yr,13,1942114,1.64768906459662,TESSy COVID-19
Belgium,BE,2020-19,<15yr,34,1942114,2.42004331362629,TESSy COVID-19
Belgium,BE,2020-20,<15yr,28,1942114,3.19239756265595,TESSy COVID-19
